Name,Term,ES,NES,NOM p-val,FDR q-val,FWER p-val,Tag %,Gene %,Lead_genes
prerank,Ficolin-1-Rich Granule Lumen (GO:1904813),0.5081506529949273,1.9596911386340465,0.0,0.0006641515842593042,0.01,83/121,35.17%,VCL;CANT1;PSMD11;PGAM1;CAPN1;SRP14;HSP90AA1;HSPA1A;HMGB1;PSMC3;PPIA;PSMD2;PSMA5;ACLY;ACTR2;PSMC2;PSMD12;HUWE1;APAF1;ARPC5;PKM;PDAP1;VCP;GYG1;XRCC6;BIN2;PSMD7;OSTF1;HSPA8;PSMD6;IDH1;PSMB1;CSTB;DYNLT1;GPI;ACTR10;GSTP1;CSNK2B;IMPDH1;FGL2;KPNB1;CTSS;GSDMD;MAPK1;MAPK14;PSMD14;FTH1;PAFAH1B2;PLEKHO2;CST3;PGM1;CDK13;APEH;ACTR1B;FCN1;AGL;CTSD;MVP;GUSB;KCMF1;PSMB7;GLB1;PNP;PSMA2;GNS;MNDA;GMFG;HSPA6;HSPA1B;PPIE;DDX3X;CAND1;ASAH1;ALDOA;CAB39;ILF2;ATG7;QPCT;ARSB;CTSB;ALAD;COMMD3;CRISPLD2
prerank,Lysosomal Membrane (GO:0005765),0.4586842885102973,1.9557615850222694,0.0,0.0006250838440087569,0.01,148/325,24.67%,AHNAK;ANXA2;VPS33A;AP2B1;ATP13A2;GNAI3;GLIPR1;MYO6;ABCC10;TMBIM1;RNF167;BLOC1S1;ARL8A;RAB14;VTI1B;TMEM30A;SPAG9;ANXA6;MCOLN2;ATP6V0E1;CHMP1A;LAMTOR2;VAMP8;HPS6;RAB2A;GPR137B;ATP6V1C2;LAMP2;ATP6AP2;TMEM165;PHIP;ATP6V1D;RAB5C;OSTM1;CPNE3;SURF4;STOM;VAPA;ATP6V1E1;AP3D1;SLC17A5;DNAJC13;GNB1;AP2M1;ATRAID;SLC2A8;ATP11B;ABCA2;NDUFC2;ATG16L1;GNB2;PLEKHF1;NKG7;RAB37;VPS13A;SPPL2A;LRRC8A;RPTOR;NAPG;IFITM2;NPC1;RAB7A;HLA-F;LITAF;TLR3;CHMP2A;VPS16;PI4K2A;RAP1B;ANKFY1;ATP6V0B;HSPA8;DNAJC5;CLU;LPCAT1;SYNGR1;ABCA5;GNAO1;SLCO4C1;ATP6V0D1;CLN3;NSF;LAMP1;TMEM179B;BORCS6;CD63;HGSNAT;AP2S1;WDR81;AZU1;RMC1;DDOST;ATP6V1H;RRAGA;ABHD6;LDLR;SEC13;CLTC;MTOR;LAPTM4A;VAMP7;CMTM6;SLC15A4;NPRL2;WDR41;PSAP;RAB44;CHMP4A;SLC36A1;ATP6V0C;CLTA;LAMTOR4;AP1S1;AP1S2;SLC29A3;AP3M1;LAMTOR1;VPS18;UBA1;ATP6V1A;SLC38A9;PLD1;GRN;SLC30A2;LNPEP;SLC38A7;ATP6V1C1;CHMP2B;RNF13;VPS41;B4GALT1;CTSD;BORCS7;ZFYVE26;AP2A2;BORCS8;CLCN3;SLC35F6;ARL8B;VPS11;AP3B1;ATP6V0A2;STARD3NL;CHMP5;C3AR1;CP;SPG11;FNIP1
prerank,Transport Vesicle Membrane (GO:0030658),0.542771659701052,1.9521534336329966,0.0,0.0005903569637860483,0.01,25/50,25.05%,B2M;USO1;VTI1B;HLA-A;HLA-B;HLA-C;HLA-E;SEC24A;TMED2;SAR1B;HLA-F;VTI1A;SEC23A;GNAO1;LMAN1;SEC13;SEC16A;SEC16B;CNIH4;RAB1A;VAMP2;SEC24C;SEC31A;SLC30A5;TMED10
prerank,Early Endosome Membrane (GO:0031901),0.5271458334908821,1.9475615140138356,0.0,0.0005592855446394142,0.01,46/97,21.37%,ANXA1;B2M;RAB14;VTI1B;TMEM30A;ZFYVE28;EHD1;HLA-A;HLA-B;HLA-C;CD274;HLA-E;RAB5C;SNX6;SPHK1;RAB5A;DNAJC13;ATP11B;SNX20;WASHC1;RAB5B;HLA-F;LITAF;PI4K2A;WASHC5;WASHC2A;WASHC2C;SNX5;CLN3;SNX1;ATP13A3;WDR81;RUFY1;MON2;MR1;CMTM6;LLGL1;PLD3;TMEM163;ATP7A;ZFYVE16;TMEM184A;ATP9A;SNX12;NSG1;WASHC3
prerank,Vesicle (GO:0031982),0.47421500860958876,1.9454348890380846,0.0,0.0005313212674074434,0.01,82/202,21.75%,AHNAK;ANXA2;ANXA1;VCL;GAPDH;TUBB4B;ATP13A2;MYO5A;MYO1G;TAGLN2;KIF5B;SYT11;DYNC1I2;CIB1;MYL6;CALM1;VTI1B;SLC9A3R1;HSPA1A;ATP1A3;MYO1F;CFL1;PICALM;VPS26A;VAMP8;DCTN2;GNAI2;YWHAZ;CYB561D2;CLIC1;CALM2;PPIA;RAB11A;STOM;CD81;VAPA;RHOA;PCMT1;DPP7;TUBA1C;GNB1;ACTB;DNAJC3;GNB2;ANXA4;STX8;MSN;PKM;AKT1;ITGB2;SLC26A6;OLFML3;MVB12B;COL6A2;RAB29;MAN1B1;LGR6;SNX1;NOS1;UBB;GAK;GSTP1;SLC34A1;APLP2;TFRC;CLTC;EZR;SPTAN1;ALS2;MGAT1;DYNC1I1;CHMP4A;STX12;VAMP2;PDCD6IP;CST3;RIPK2;BIN1;SYNJ1;TUBB2A;ARHGEF2;CEND1
prerank,Protein Serine/Threonine Phosphatase Complex (GO:0008287),0.6123974310297835,1.9426940905181136,0.0,0.0005060202546737556,0.01,22/27,27.96%,PPP2R5C;PPP2R2B;PPP2R5A;PPP4R2;PPP4C;PPP3CC;PPP2R3A;PPP2R5B;PPP2R5E;PTPA;PPP2R1B;PPP4R3A;PPP2R2A;PPP3R1;PPP2R2C;PPP2R1A;PPP2CA;PPP3CA;PPP4R1;PPP2R5D;PPP4R3B;PPP3CB
prerank,Early Endosome (GO:0005769),0.4709976729589294,1.9408761351659432,0.0,0.00048301933400676675,0.01,117/264,23.53%,ANXA1;VPS33A;RAB11FIP5;MYO5A;RAB22A;B2M;RAPGEF1;ADRB1;RAP1A;RAB14;VTI1B;TMEM30A;ZFYVE28;EHD1;HLA-A;HLA-B;ECPAS;CHMP1A;HLA-C;PICALM;VPS26A;VAMP8;F8A1;CD274;HPS6;PLEKHA3;HLA-E;RUSC1;RAB5C;F2R;COMMD1;TRIM3;SNX6;SPHK1;MAP2K2;AP3D1;RAB5A;DNAJC13;DTX3L;TMEM127;NTRK1;VPS28;ATP11B;STX8;PLEKHF1;SNX20;WASHC1;TGFBRAP1;RAB5B;PHETA2;TSG101;HLA-F;TLR3;IGF2R;VPS16;PI4K2A;ANKFY1;ANKRD27;MVB12B;HPS3;RAB29;SLC9A9;WASHC5;WASHC2A;WASHC2C;ATP6V0D1;EHD4;CLN3;SNX1;AP4M1;AP3S1;RPS6KC1;ATP13A3;MELTF;WDR81;RABGAP1L;ITCH;LDLR;RUFY1;MON2;MR1;USP8;MAPK1;WDFY1;STX6;CMTM6;VPS26B;ALS2;LLGL1;SNX16;NF2;PLD3;TMEM163;AP1S1;VPS4A;SNX17;AP1S2;ATP7A;AP3M1;ZFYVE16;TMEM184A;ATP9A;SNX12;SLC2A13;LNPEP;NSG1;WASHC3;HTT;TICAM1;CLTCL1;RAB38;ZFYVE26;TM9SF4;BOK;CLCN3;VPS11;AP3B1
prerank,Secretory Granule Membrane (GO:0030667),0.4725993949451124,1.9392051663676841,0.0,0.00046201849339777687,0.01,123/255,26.96%,CD58;SRI;RAB18;GLIPR1;ITGAV;TMBIM1;RAP2B;PTPRC;DYNLL1;IQGAP2;ARL8A;RAP1A;TNFRSF1B;RAB14;DIAPH1;TMEM30A;HLA-B;SCAMP1;ABCA3;CD47;DYNC1LI1;COPB1;HLA-C;LAMTOR2;VAMP8;KCNAB2;RAB26;PTPRJ;LAMP2;ATP6AP2;ATP6V1D;RAB5C;CPNE3;SURF4;STK10;STOM;ITPR3;VAPA;RHOA;CUZD1;ITGAL;ENPP4;DNAJC13;RAC1;CD53;ATP11B;MLEC;LGALS3;NFASC;NDUFC2;TMED2;RAB37;IQGAP1;RAB10;CYBA;ADGRE5;ITGB2;RAB5B;RHOF;RAB7A;ANO6;IGF2R;NBEAL2;RAP1B;NCKAP1L;RHOG;RAB6A;CYSTM1;DNAJC5;ADAM10;DGAT1;CLU;LPCAT1;ADAM8;SYNGR1;SLCO4C1;TMX3;VPS35L;LAMP1;TMEM179B;FRMPD3;CD63;HGSNAT;AZU1;DDOST;APLP2;AGPAT2;VAMP7;CMTM6;CD14;SLC15A4;PSAP;RAB44;ATP6V0C;RAB27B;CXCR1;LAMTOR1;VAMP2;CXCR2;ITGAM;TBC1D10C;CD300A;TMEM184A;PLD1;PAM;SLC30A2;B4GALT1;RAB4B;AP2A2;VPS13B;ANXA7;PHACTR2;SLC30A5;C3AR1;TMC6;FCGR3B;TMED10;CCDC136;LY6G6F;SERPINB6;CLEC5A;STBD1;HMOX2
prerank,Actin Filament (GO:0005884),0.533606233772655,1.9334336164357422,0.0,0.00044276772283953616,0.01,31/63,23.78%,ANXA1;MYO5A;ACTN3;DIAPH2;MYO6;DIAPH1;TWF1;TPM3;LCP1;APC2;WAS;RAC1;PALLD;AMOT;WIPF1;IQGAP1;FHDC1;MYO9B;CORO1A;TMOD1;TPM4;ACTG1;EZR;TPM1;GAS7;RAC2;MICAL2;TWF2;PSTPIP1;PSTPIP2;MARK2
prerank,ER To Golgi Transport Vesicle Membrane (GO:0012507),0.5397327299141298,1.9314075508021398,0.0,0.00042505701392595474,0.01,31/51,32.44%,B2M;USO1;VTI1B;HLA-A;HLA-B;HLA-C;HLA-E;SEC24A;PEF1;TMED2;SAR1B;HLA-F;VTI1A;SEC23A;GNAO1;PDCD6;LMAN1;SEC13;SEC16A;SEC16B;CNIH4;SAR1A;SEC24C;SEC31A;SLC30A5;TMED10;CD59;TMED7;GOSR2;HLA-DPA1;KLHL12
prerank,Cul4-RING E3 Ubiquitin Ligase Complex (GO:0080008),0.5758092240680034,1.875781654801673,0.0,0.0020435433361824743,0.04,16/30,22.82%,CUL4A;FBXW5;DCAF4L1;RBX1;DDB1;DDA1;WDTC1;TRPC4AP;DDB2;GLMN;DCAF7;DCAF5;DCAF13;DCAF6;CRBN;DCAF15
prerank,Lytic Vacuole Membrane (GO:0098852),0.44653917401727217,1.8630220622229252,0.0,0.001967856545953494,0.04,116/261,24.67%,AHNAK;ANXA2;VPS33A;ATP13A2;GNAI3;MYO6;ABCC10;TMBIM1;RNF167;BLOC1S1;ARL8A;RAB14;VTI1B;SPAG9;ANXA6;MCOLN2;ATP6V0E1;CHMP1A;LAMTOR2;VAMP8;HPS6;RAB2A;GPR137B;ATP6V1C2;LAMP2;ATP6AP2;TMEM165;PHIP;ATP6V1D;RAB5C;OSTM1;ATP6V1E1;AP3D1;SLC17A5;DNAJC13;GNB1;AP2M1;ATRAID;SLC2A8;GNB2;PLEKHF1;VPS13A;SPPL2A;LRRC8A;RPTOR;NAPG;IFITM2;NPC1;RAB7A;HLA-F;LITAF;TLR3;CHMP2A;VPS16;PI4K2A;ANKFY1;ATP6V0B;HSPA8;DNAJC5;CLU;ABCA5;GNAO1;ATP6V0D1;CLN3;NSF;LAMP1;CD63;HGSNAT;WDR81;RMC1;ATP6V1H;RRAGA;ABHD6;SEC13;MTOR;LAPTM4A;VAMP7;SLC15A4;NPRL2;WDR41;PSAP;CHMP4A;SLC36A1;ATP6V0C;LAMTOR4;AP1S1;AP1S2;SLC29A3;AP3M1;LAMTOR1;VPS18;UBA1;ATP6V1A;SLC38A9;PLD1;GRN;SLC30A2;LNPEP;SLC38A7;ATP6V1C1;CHMP2B;RNF13;VPS41;CTSD;ZFYVE26;CLCN3;SLC35F6;ARL8B;VPS11;AP3B1;ATP6V0A2;STARD3NL;CHMP5;CP;SPG11;FNIP1
prerank,Cytoplasmic Vesicle Lumen (GO:0060205),0.4789979261632645,1.8524080423806903,0.0,0.0022770911460319003,0.05,53/104,25.68%,VCL;PSMD11;S100A11;PGAM1;SRP14;ROCK1;HSP90AA1;HMGB1;PSMC3;PPIA;PSMD2;SERPINB1;S100A8;PSMA5;PSMC2;S100A9;XRCC5;PSMD12;HUWE1;APAF1;S100A12;ARPC5;PKM;VCP;GYG1;XRCC6;BIN2;PSMD7;OSTF1;HSPA8;PSMD6;IDH1;PSMB1;CSTB;DYNLT1;PYCARD;GPI;GSTP1;CSNK2B;IMPDH1;SERPINI1;MAPK14;PSMD14;PAFAH1B2;ACTR1B;FGR;FCN1;AGL;MVP;PSMB7;GHRL;PNP;PSMA2
