Name,Term,ES,NES,NOM p-val,FDR q-val,FWER p-val,Tag %,Gene %,Lead_genes
prerank,Protein Serine/Threonine Kinase Activity (GO:0004674),0.43559183691562536,1.8487217839836183,0.0,0.017395966757022433,0.14,148/318,29.73%,WNK1;CDK11A;MARK4;NUAK1;PAK2;AKT3;MKNK1;MAPKAPK2;ROCK1;MYO3B;SIK2;ROCK2;MARK3;BMPR1A;DAPK2;DYRK1B;MAP3K5;MAP3K12;PPM1D;TAOK2;RIPK1;CDKL1;SRPK2;TAOK3;SQSTM1;OXSR1;CPNE3;TAOK1;GRK2;STK10;MAP2K2;CCNK;MLKL;TBK1;HIPK3;NRBP1;RPS6KA1;GSK3A;MAP3K10;RIPK3;CDK11B;HIPK4;STK4;MINK1;DMPK;NEK10;STK39;STK38;BRSK2;DAPK3;PRPF4B;IRAK4;UHMK1;SBK1;AKT1;CSNK1G2;HTATIP2;CAMK2B;FYN;CDC7;CDK7;MAST3;ILK;TGFBR1;CSNK1A1;PINK1;MAP4K1;MAP3K3;ERN1;BRD4;CHUK;VRK2;TP53RK;PRKAA1;BRD2;GPI;LATS2;PRKCQ;CSNK2B;TESK1;MAPK13;RPS6KA4;MAP3K4;ATR;MTOR;PRKD2;MAPK1;PAK4;MAST2;MAP3K2;IKBKB;PRKAB2;MAPK14;MAP4K5;CSNK2A2;PRKCB;CSNK1G1;PRKCH;ARAF;EIF2AK2;TOP1;ULK1;PKN3;RIPK2;PDPK1;TAF1L;RAF1;MAP3K20;CDK16;CDK13;PRKCI;NEK7;HIPK1;CSNK2A1;VRK3;MAPK7;CDK5;CLK3;SRPK1;RPS6KB2;ULK3;SMG1;CSNK1D;TNIK;MARK2;LATS1;RIOK3;MAST1;PRKCD;PKN1;PIK3R4;ACVR2A;PIM3;CDK12;MAP3K11;STK36;MAPKAPK3;MAP3K7;BRAF;NEK3;SIK3;STK19;STK25;MKNK2;TLK2;PRKAB1;CDK19;PRKACB
prerank,Nucleosome Binding (GO:0031491),0.5516391844987002,1.8476665971895996,0.0,0.015814515233656755,0.14,22/45,23.58%,CGAS;RNF169;SMARCC2;RNF4;MLLT10;CHD4;EED;HP1BP3;SUPT16H;MBD2;MTA2;SAP30L;HNRNPC;SMARCC1;RNF168;HIRA;MLLT6;SUPT6H;ZNHIT1;NOC2L;RBBP4;ARID1A
prerank,Ubiquitin-Like Protein Ligase Binding (GO:0044389),0.42749249579794907,1.8466034536569989,0.0,0.014496638964185361,0.14,145/270,32.24%,VCL;NGFR;CUL4A;UBE2L3;DNAJA1;SUMO2;RNF34;RNF8;SYT11;PSMA3;SLF1;DAZAP2;MAP1LC3B;TNFRSF1B;HSP90AA1;SMAD7;TMBIM6;HSPA1A;FBXW7;STUB1;FBXO7;PRKAR2A;OTUB1;TUBA1B;PRR5L;YWHAZ;SUMO1;UBE2A;RIPK1;RBX1;CALR;SQSTM1;GABARAPL1;NEDD8;BAG1;PYHIN1;EIF4E2;RELA;CASP8;DERL1;JKAMP;DTX3L;UBE2G1;XRCC5;UBE2K;UBE2D3;MFN2;PSMD1;PTPN22;SCN5A;UBXN7;WASHC1;VCP;CTNNB1;TRIM37;AUP1;DNM1L;ARRB2;TSG101;AXIN1;USP25;HSPA5;FZD4;PINK1;PARP9;GLMN;ELOB;HSPA8;CLU;TPI1;NFKBIA;ISG15;UQCRC1;CASC3;UBE2J2;UBE2B;HDAC6;GPI;UBE2L6;MUL1;UBB;PML;MAP1LC3A;RRAGA;ITCH;ACTG1;POLR2A;SLC22A18;MDM2;PRKAR1A;PIAS4;BLZF1;KDM4A;BAG6;RPA2;BECN1;DAXX;BAG5;HSPBP1;ATP6V0C;IKBKG;RTN4;HSPA9;SMAD5;BAG4;TUBB2A;TANK;RNF40;RAD18;UBE2D1;RNF31;SLF2;SUMO3;FZD8;TRIOBP;UBE2W;GABARAPL2;TCP1;RALB;SMG5;MC1R;AMBRA1;HM13;HSPA6;PA2G4;ZNF746;BRCA1;SMAD3;ARIH1;HSPA1B;EGR2;YWHAE;JAK1;PRKACB;ARRDC1;HGS;GSK3B;FAF2;ARRB1;CUL5;RNF20;TRIP4;CUL2;SPOPL;YOD1
prerank,Ubiquitin-Like Protein Transferase Activity (GO:0019787),0.442837903518557,1.8435319993153954,0.0,0.014217857445643333,0.15,121/226,33.18%,UBE2L3;RNF8;RNF25;RNF167;RNF169;STUB1;FBXO7;RNF6;RNF4;SIAH2;TRIM11;RNF7;HECTD3;FBXL5;TRIM36;UBE2A;RBX1;TRIM62;ATG5;RNF115;ANAPC4;FBXL6;ARIH2;UBE2Q2;HACE1;AREL1;BIRC6;DTX3L;UBE2G1;RNF213;HERC5;TRIM21;KLHL20;UBE2K;HUWE1;UBE2D3;ATG16L1;CDC34;BCOR;TRAF6;UBL4A;XIAP;RCHY1;SHARPIN;UBE2S;TRIM37;MIB1;DDB2;RMND5A;TRIM33;BRAP;UBE2B;PIAS3;RNF5;UBE2L6;UBE2F;MUL1;PML;UBE2E3;RC3H1;UHRF2;RNF14;TNFAIP3;ITCH;WWP2;MDM2;PIAS4;RNF181;TRIM25;RNF168;UBE2I;UFC1;FBXW2;LNX2;UBR3;ANAPC11;UBE3A;HDAC4;UBE2M;CBLL1;RNF40;RNF13;TSPAN17;UBE2D1;ATG3;RNF31;MIB2;FBXW11;KLHL21;UBE2W;RNF146;TRIM17;MAEA;CNOT4;TRIM32;TNFAIP1;RAG1;RNF187;RBCK1;RNF130;BRCA1;LRSAM1;RNF123;ARIH1;MYLIP;PJA2;COP1;TRIM69;RNF220;SMURF2;RNF103;MGRN1;CUL5;RNF20;CUL2;UBR4;RNF135;TRIM13;ZNRF1;RANBP2;TNFSF13B
prerank,Endopeptidase Regulator Activity (GO:0061135),0.576939448363369,1.82868916630243,0.0125,0.01708532449350417,0.18,17/31,20.53%,CAST;USP14;ADRM1;PSENEN;PSME3;PSME1;ABCA2;CST7;PZP;CSTB;VSIR;PSME2;UCHL5;THBS1;PSMD14;CST3;APH1A
prerank,Phosphatase Activator Activity (GO:0019211),0.6572887075665907,1.827596546225416,0.0,0.015946302860603896,0.18,12/16,26.60%,PPP2R5C;CALM1;PHACTR4;CALM2;PPP2R5A;PPP2R5B;PPP2R5E;PPP4R3A;PPP2R5D;PPP1R15A;KAT5;PPP4R3B
prerank,Tau-Protein Kinase Activity (GO:0050321),0.6364662471745132,1.8275460922511164,0.0,0.014949658931816151,0.18,13/19,23.78%,MARK4;ROCK1;ROCK2;MARK3;TAOK2;TAOK1;GSK3A;BRSK2;FYN;PRKAA1;CDK5;CSNK1D;MARK2
prerank,Polyubiquitin Modification-Dependent Protein Binding (GO:0031593),0.50056504315293,1.8232812401045873,0.0,0.01470982483130573,0.19,27/52,22.40%,OPTN;EPS15;TNIP2;RNF169;SPRTN;BABAM2;SQSTM1;ZBTB1;VCP;MINDY2;SHARPIN;PSMD4;OTUD7B;HDAC6;UBQLN4;ZFAND6;WDR81;TNFAIP3;ATRIP;BAG6;TNIP3;RNF168;IKBKG;RAD23A;RAD23B;RAD18;RNF31
prerank,Purine Ribonucleoside Triphosphate Binding (GO:0035639),0.4217705727947408,1.822571625832633,0.0,0.013892612340677636,0.19,200/420,29.84%,MYH9;TUBB4B;WNK1;CDK11A;RAP2A;RAB22A;ATL3;MARK4;RAP2B;AKT3;MYO18A;MKNK1;ARL8A;RAP1A;RAB14;TWF1;HSP90AA1;SIK2;ANXA6;TUBA8;ARF1;RHEBL1;HSPA1A;ATP1A3;DYNC1LI1;ARF6;MYO1F;BMPR1A;TUBA1B;RAB27A;DAPK2;MAP3K5;SMARCA5;TAP1;ARF5;RAB26;ATL1;RAB2A;SRPK2;GBP3;OXSR1;CDC42;RAB11A;TAOK1;RAN;ACLY;SPHK1;RHOA;ARL3;GBP5;PIF1;RAB5A;RAC1;TUBA1C;ARL4C;MLKL;RAB9A;ABCA2;CDK11B;RAB35;PFKP;RAB2B;STK4;MINK1;DMPK;RAB37;RAB10;STK38;BRSK2;DAPK3;GNL1;RABL6;UHMK1;PSMA6;PRKAG1;AKT1;PDK2;RHOF;MYO9B;ERAS;RAB7A;ARF3;TGFBR1;PI4K2A;RAP1B;HSPA5;HNRNPU;RHOG;GUK1;RAB8A;PINK1;RAB6A;MAP4K1;RAB1B;HSPA8;RAB29;PGK1;RHOU;ERN1;MVK;PTPA;TAP2;DTYMK;DHX36;ZAP70;RASEF;ABCF1;GPI;IGHMBP2;LATS2;RUNX3;EIF4A3;RIT1;ARF4;RTEL1;AGAP2;SCG5;OAS2;RRAGA;RPS6KA4;CAPRIN1;MAST2;ARL5A;ABCB1;RYR1;MAP4K5;ARL1;RAB27B;VPS4A;RAC2;HRAS;ATP7A;SRP54;ABCD3;DHX9;TOP1;ATP5F1D;GBP2;KRAS;PPP5C;PAPOLA;TWF2;MAP3K20;CHD8;PRKCI;ABCB8;TUBB2A;GNL2;HEXIM1;PNKP;IDE;TUBA1A;ABCF3;RRAGC;RAB38;GALK1;SRPK1;SMC4;TUBA4A;RAB4B;MCM6;TUBB4A;ARL8B;MTREX;ARL5B;ARL4D;MARK2;GCH1;LATS1;MAST1;RALB;NT5C2;LSG1;GLUD1;RHOC;MMAA;RAB28;PEAK1;STK36;NAIP;GLUD2;GBP1;RAB4A;EIF4G1;GSS;DNM2;HSPA1B;PANK3;RND1;RAB21;SIK3;RAB11B;NLRP3;KCNJ1;MKNK2;TLK2;PNPLA8;MTPAP;PRKACB;GNA15
prerank,mRNA 5'-UTR Binding (GO:0048027),-0.4600098199873137,-1.7930982462281582,0.0,0.043296290951075185,0.12,9/23,8.10%,RPS3A;RPS13;RPL5;RPS14;RPL26;RPL41;RPS7;GNL3;RSL1D1
prerank,Cadherin Binding (GO:0045296),0.42480424112160925,1.7853592516323769,0.0,0.019456015451932984,0.26,114/285,21.51%,ITGB1;LRRFIP1;RDX;AHNAK;MYH9;ANXA2;ANXA1;NDRG1;VCL;LDHA;CAPZA1;YWHAB;S100A11;TAGLN2;KIF5B;CAST;FLNA;EPS15;PAK2;NCK1;KTN1;CD46;PTPRM;TMOD3;TWF1;USO1;EHD1;CC2D1A;MACF1;HSPA1A;SH3GLB1;ENO1;PICALM;YWHAZ;CLIC1;PTPRJ;PFN1;UNC45A;STXBP6;LYPLA2;PPP1CA;TLN1;ABI1;RAN;VAPA;PCMT1;EIF4G2;WASF2;PARK7;ARHGAP18;PFKP;SCRIB;IQGAP1;RAB10;STK38;PKM;LIMA1;CTNNB1;EIF5;EFHD2;FYN;HNRNPK;PHLDB2;DDX6;HSPA5;DHX29;BZW1;PLEC;HSPA8;BSG;PSMB6;IDH1;CEMIP2;SNX5;CTNNA1;CAPZB;CKAP5;VASP;TXNDC9;EHD4;SNX1;EIF2S1;CRKL;ARHGAP1;MAPRE1;ARGLU1;PCBP1;PRDX1;BMPR2;EPS8L1;USP8;IST1;PAK4;PDLIM5;EZR;SPTAN1;EIF4H;TRIM25;CHMP4A;ADD1;RAB1A;GOLGA2;NUDC;RTN4;EPS15L1;GLOD4;TWF2;ESYT2;LASP1;PPL;TES;RUVBL1;CHMP2B;UBFD1
prerank,Nuclear Androgen Receptor Binding (GO:0050681),0.5933369085711164,1.784103117496715,0.0,0.019026838640493284,0.26,13/24,17.58%,ZBTB7A;RNF6;SNW1;DDX5;CALR;NSD1;PARK7;TMF1;WIPI1;RNF14;EP300;DAXX;PRKCB
prerank,Calcium Ion Transmembrane Transporter Activity (GO:0015085),0.4949124203578886,1.7783179821237847,0.0,0.02019174712868675,0.29,24/59,18.73%,ORAI1;TMCO1;ATP2B4;TRPV2;UCP3;ANXA6;MCOLN2;RYR2;PANX1;MCU;ATP2C1;ATP2A2;TMEM165;TRPC3;ATP2A1;TRPC4AP;CLU;ATP2A3;ATP2C2;PKD2;RYR1;SEC61A1;TRPM2;TRPM7
prerank,Ubiquitin-Like Protein Conjugating Enzyme Binding (GO:0044390),0.5247030076360324,1.7645212526183314,0.013333333333333334,0.02223916204732981,0.33,13/29,16.91%,RNF19A;SIAH2;PPARA;ARIH2;PARK7;DCUN1D5;TRAF6;AUP1;DCUN1D1;RNF19B;RNF5;RNF14;RNF125
prerank,GTPase Binding (GO:0051020),0.4264341366169205,1.760939777490427,0.0,0.0222176749342406,0.35,94/205,26.90%,NDRG1;NGFR;LZTR1;CDC42EP3;MYO5A;EXOC5;NCKAP1;FLNA;PAK2;GOLGA5;CIB1;CCDC186;IQGAP2;GOLGA4;HSP90AA1;EHD1;KIF3A;DOCK2;ENO1;PICALM;PLEKHG3;FMNL1;LCP1;PDE6D;AKAP13;HPS6;GIT1;RALBP1;RASIP1;MEGF9;WAS;GCC1;HACE1;GNB1;TMEM127;ARHGDIB;WHAMM;GIT2;ATG16L1;BRK1;GNB2;IQGAP1;DAPK3;EXOC2;DNM1L;MYO9B;VPS9D1;YBX1;ANKFY1;ANKRD27;RAB8A;ATP6AP1;USP33;RAB29;ARHGAP1;RAB3GAP2;RABGAP1L;TBC1D20;SGSM1;SIKE1;ALS2;EXOC8;BECN1;AP3M1;LAMTOR1;RAB11FIP4;RILPL2;RAB11FIP3;ULK1;KIF3B;DVL3;RAF1;ARHGEF2;RRAGC;RABGGTA;PPP6R1;BICD2;DOCK5;TRIOBP;TSC2;MAPKAP1;XPO5;UNC13D;EVI5L;PIH1D2;STRN3;TNPO3;PKN1;MICALL1;RINL;PARD6A;TNFAIP1;AMBRA1;AP1G1
prerank,Nuclear Thyroid Hormone Receptor Binding (GO:0046966),0.5524461872318724,1.7511200565869365,0.0,0.024916098219693587,0.4,14/27,23.42%,OASL;MED4;MED13;NCOR1;THRAP3;MED30;NSD1;TRIP12;TACC1;MED1;MED16;NCOA6;HMGN3;TAF11
prerank,Small GTPase Binding (GO:0031267),0.42878721104996187,1.7484228999557072,0.0,0.025224151797682524,0.42,82/183,26.90%,NDRG1;NGFR;LZTR1;CDC42EP3;MYO5A;EXOC5;NCKAP1;FLNA;PAK2;GOLGA5;CIB1;CCDC186;IQGAP2;GOLGA4;EHD1;KIF3A;DOCK2;PICALM;PLEKHG3;FMNL1;PDE6D;AKAP13;HPS6;GIT1;RALBP1;MEGF9;WAS;GCC1;HACE1;TMEM127;ARHGDIB;WHAMM;GIT2;BRK1;IQGAP1;DAPK3;EXOC2;DNM1L;MYO9B;VPS9D1;ANKFY1;ANKRD27;RAB8A;ATP6AP1;USP33;RAB29;ARHGAP1;RAB3GAP2;RABGAP1L;TBC1D20;SGSM1;SIKE1;ALS2;EXOC8;AP3M1;RAB11FIP4;RILPL2;RAB11FIP3;ULK1;KIF3B;DVL3;RAF1;ARHGEF2;RABGGTA;PPP6R1;BICD2;DOCK5;TRIOBP;TSC2;MAPKAP1;XPO5;UNC13D;EVI5L;PIH1D2;STRN3;TNPO3;PKN1;MICALL1;RINL;PARD6A;TNFAIP1;AP1G1
prerank,Protein Serine/Threonine Phosphatase Activity (GO:0004722),0.47264505745275814,1.7475376236856706,0.011235955056179775,0.024253992113156275,0.42,26/50,32.18%,CTDSP1;PPP1R3D;PPM1D;PPP1CA;PPP4C;PPM1G;PPP3CC;MTMR6;PPM1A;CDC14B;PPP1CB;CTDSPL2;PPM1L;MTMR3;PPP3R1;PPP5C;PDP1;PPP2CA;PPP3CA;CTDNEP1;PHLPP1;PPP3CB;PPTC7;UBLCP1;PGAM5;MTMR14
prerank,Actin Binding (GO:0003779),0.43456568471566903,1.738261807834348,0.0,0.026577171434339825,0.45,60/160,20.82%,ITGB1;RDX;MYH9;VCL;CAPZA1;SYNE2;SPTB;DAG1;MYO6;IQGAP2;TWF1;MACF1;MYO1F;TMSB4X;PLEKHG3;LCP1;PHACTR4;PFN1;PDLIM2;RUSC1;BCL7B;NCALD;SYNE1;ACTN4;SPTBN5;MSN;LIMA1;FHDC1;UTRN;SERPINB8;MYO9B;MAPT;SORBS1;P4HB;VPS16;CORO1A;HNRNPU;TMOD1;CAPZB;SSH1;EPS8L1;FLII;TLNRD1;PDLIM5;MSRB1;EZR;TPM1;SPTAN1;NF2;CCR5;MAP1S;ADD1;LMOD3;TNNI3;MICAL2;MTSS1;TWF2;ALKBH4;VASH1;CORO7
prerank,Ubiquitin-Specific Protease Binding (GO:1990381),0.5856331257668066,1.7331164254775695,0.0,0.027181198057847543,0.48,12/19,25.09%,SUMO1;DERL1;PARK7;SELENOS;VCP;RHBDD2;CLTC;SART3;BAG6;RAD23A;LCOR;DERL2
prerank,Peptidase Activator Activity (GO:0016504),0.5832306598009367,1.7286561986225482,0.0,0.027368654596177527,0.5,13/23,20.89%,PSENEN;PCOLCE;PSME3;PSME1;VCP;WDR48;PINK1;VSIR;PSME2;SART3;PSMD14;APH1A;TANK
prerank,Signal Sequence Binding (GO:0005048),0.5271196655478597,1.7267296023892686,0.011904761904761904,0.02826844598016145,0.5,21/36,30.84%,NUP153;KPNA2;BABAM2;AP2M1;CEMIP;KPNA3;NFKBIA;KDELR2;BRAP;NUP214;KPNA6;KPNB1;SEC61A1;SRP54;TIMM22;TNPO1;NUP98;KDELR1;SEC61A2;KPNA4;KPNA1
prerank,Ribonucleoside Triphosphate Phosphatase Activity (GO:0017111),0.41399965770647795,1.722714135934243,0.0,0.028058010898423278,0.52,90/223,23.82%,GNAI3;RAP2A;RAB18;RAB22A;AGAP1;ATL3;RAP2B;NUGGC;ARL8A;RAP1A;RAB14;ARF1;RHEBL1;ARF6;TUBA1B;GNAI2;RAB27A;RAB8B;RAB26;ATL1;RAB2A;GBP3;RGS9;CDC42;RAB5C;RAB11A;RAN;RHOA;GBP5;RAB5A;RAC1;GNB1;RAB9A;GNG5;ARHGDIB;RAB35;MFN2;RAB2B;GNB2;RAB37;SAR1B;GNL1;RAB5B;RHOF;DNM1L;ERAS;RAB7A;TMEM250;RAP1B;RHOG;RAB8A;RAB6A;DHX29;RAB1B;RAB29;RHOU;GNAO1;OPA1;RGS19;GNA13;RIT1;ARF4;AGAP2;RRAGA;SRPRA;RGS3;EFTUD2;GNAL;GFM1;ARL1;RAB27B;SAR1A;RAC2;HRAS;RAB1A;GFM2;RGS17;SRP54;DHX9;GBP2;KRAS;GNL2;GTPBP1;RRAGC;GNGT2;RAB38;GPN1;RAB4B;ARL8B;GCH1
prerank,K63-linked Polyubiquitin Modification-Dependent Protein Binding (GO:0070530),0.5652600473728486,1.7190545791663736,0.0,0.027860728009293734,0.52,17/23,33.52%,OPTN;RNF169;SPRTN;SQSTM1;ZBTB1;MINDY2;OTUD7B;WDR81;TNFAIP3;ATRIP;RNF168;IKBKG;RNF31;UIMC1;TAB3;PARP10;ZRANB1
prerank,Ubiquitin-Like Protein Conjugating Enzyme Activity (GO:0061650),0.5535015899167082,1.7173896903575856,0.0,0.02800487072626717,0.53,19/33,23.98%,UBE2L3;UBE2A;UBE2Q2;UBE2G1;UBE2Q1;UBE2K;UBE2D3;CDC34;UBE2S;UBE2J2;UBE2B;UBE2L6;UBE2F;UBE2E3;UBE2I;UFC1;UBE2Z;UBE2D1;UBE2W
prerank,Ubiquitin Conjugating Enzyme Binding (GO:0031624),0.5521793602241598,1.716118063262583,0.014084507042253521,0.027820755659208662,0.53,11/23,16.91%,RNF19A;SIAH2;PPARA;ARIH2;DCUN1D5;TRAF6;AUP1;DCUN1D1;RNF19B;RNF14;RNF125
prerank,Nuclear Receptor Coactivator Activity (GO:0030374),0.4772831800177276,1.7157645178322192,0.0,0.02702587692608842,0.53,26/49,29.84%,CALCOCO1;NCOA7;MED4;RNF4;MED13;PSMC3IP;THRAP3;ACTN4;MED30;TMF1;TACC1;MED1;BUD31;NCOA6;HELZ2;PRKCB;NCOA2;ENY2;MED14;NCOA1;DCAF6;PKN1;CNOT6;ZMIZ1;SS18;CARM1
