Name,Term,ES,NES,NOM p-val,FDR q-val,FWER p-val,Tag %,Gene %,Lead_genes
prerank,GTP Hydrolysis And Joining Of 60S Ribosomal Subunit R-HSA-72706,-0.6950669103472371,-3.5987737366649464,0.0,0.0,0.0,79/107,12.61%,RPS17;RPL23;RPS3A;RPS10;RPL21;RPLP1;RPS5;RPL22;EIF3E;RPS13;RPL9;RPL27;RPS23;RPL5;RPL18;RPL32;RPS6;RPS9;RPL12;RPLP2;RPL30;RPS8;RPS11;RPS28;RPL7;RPL15;RPL11;RPS27A;RPL37A;RPL29;RPS16;RPL36A;RPS14;EIF3L;RPL19;UBA52;RPS15A;RPS12;RPL37;RPL39;RPL34;EIF2S3;RPL10A;RPL36;RPS25;RPS20;RPL35A;RPL28;FAU;RPS15;RPL18A;RPL26;RPL31;RPS19;RPSA;RPL27A;RPL8;RPL38;RPL13A;RPS21;RPL41;RPS2;RPS29;RPS7;RPL7A;RPS27;RPS4X;RPL4;RPLP0;RPL3;RPL23A;RPS24;RPL35;RPS3;RPL14;EIF3H;RPL6;RPS4Y1;EIF3D
prerank,Cap-dependent Translation Initiation R-HSA-72737,-0.676007799120628,-3.519976853145664,0.0,0.0,0.0,80/114,12.61%,RPS17;RPL23;RPS3A;RPS10;RPL21;RPLP1;RPS5;RPL22;EIF3E;RPS13;RPL9;RPL27;RPS23;RPL5;RPL18;RPL32;RPS6;RPS9;RPL12;RPLP2;RPL30;RPS8;RPS11;RPS28;RPL7;RPL15;RPL11;RPS27A;RPL37A;RPL29;RPS16;RPL36A;RPS14;EIF3L;RPL19;UBA52;RPS15A;RPS12;RPL37;RPL39;RPL34;EIF2S3;RPL10A;RPL36;RPS25;RPS20;RPL35A;RPL28;FAU;PABPC1;RPS15;RPL18A;RPL26;RPL31;RPS19;RPSA;RPL27A;RPL8;RPL38;RPL13A;RPS21;RPL41;RPS2;RPS29;RPS7;RPL7A;RPS27;RPS4X;RPL4;RPLP0;RPL3;RPL23A;RPS24;RPL35;RPS3;RPL14;EIF3H;RPL6;RPS4Y1;EIF3D
prerank,Nonsense Mediated Decay (NMD) Enhanced By Exon Junction Complex (EJC) R-HSA-975957,-0.6495057255298218,-3.3804796893799827,0.0,0.0,0.0,74/110,10.59%,RPS17;GSPT2;RPL23;RPS3A;RPS10;RPL21;RPLP1;RPS5;RPL22;RPS13;RPL9;RPL27;RPS23;RPL5;RPL18;RPL32;RPS6;RPS9;RPL12;RPLP2;RPL30;RPS8;RPS11;RPS28;RPL7;RPL15;RPL11;RPS27A;RPL37A;RPL29;RPS16;RPL36A;RPS14;RPL19;UBA52;RPS15A;RPS12;RPL37;RPL39;RPL34;RPL10A;RPL36;RPS25;RPS20;RPL35A;RPL28;FAU;PABPC1;RPS15;RPL18A;RPL26;RPL31;RPS19;RPSA;RPL27A;RPL8;RPL38;RPL13A;RPS21;RPL41;RPS2;RPS29;RPS7;RPL7A;RPS27;RPS4X;RPL4;RPLP0;RPL3;RPL23A;RPS24;RPL35;RPS3;RPL14
prerank,Influenza Viral RNA Transcription And Replication R-HSA-168273,-0.5684221261528979,-3.0668829718899886,0.0,0.0,0.0,74/133,10.59%,RPS17;RPL23;RPS3A;RPS10;RPL21;RPLP1;RPS5;RPL22;RPS13;RPL9;RPL27;RPS23;RPL5;RPL18;RPL32;RPS6;RPS9;RPL12;RPLP2;RPL30;RPS8;RPS11;RPS28;RPL7;RPL15;RPL11;RPS27A;RPL37A;RPL29;RPS16;RPL36A;RPS14;RPL19;UBA52;RPS15A;RPS12;RPL37;RPL39;RPL34;RPL10A;RPL36;RPS25;RPS20;RPL35A;RPL28;FAU;RPS15;RPL18A;RPL26;RPL31;RPS19;RPSA;RPL27A;RPL8;RPL38;RPL13A;RPS21;RPL41;RPS2;RPS29;RPS7;RPL7A;RPS27;GNL3;RPS4X;RPL4;RPLP0;RPL3;RPL23A;RPS24;RPL35;NUP43;RPS3;RPL14
prerank,"Formation Of Ternary Complex, And Subsequently, 43S Complex R-HSA-72695",-0.6796038242087183,-3.0628936261210655,0.0,0.0,0.0,36/50,12.61%,RPS17;RPS3A;RPS10;RPS5;EIF3E;RPS13;RPS23;RPS6;RPS9;RPS8;RPS11;RPS28;RPS27A;RPS16;RPS14;EIF3L;RPS15A;RPS12;EIF2S3;RPS25;RPS20;FAU;RPS15;RPS19;RPSA;RPS21;RPS2;RPS29;RPS7;RPS27;RPS4X;RPS24;RPS3;EIF3H;RPS4Y1;EIF3D
prerank,SARS-CoV-2 Modulates Host Translation Machinery R-HSA-9754678,-0.6892588238454359,-3.054484583309086,0.0,0.0,0.0,32/47,10.05%,RPS17;RPS3A;RPS10;RPS5;RPS13;RPS23;RPS6;RPS9;RPS8;RPS11;RPS28;RPS27A;RPS16;RPS14;RPS15A;RPS12;RPS25;RPS20;FAU;RPS15;RPS19;RPSA;RPS21;RPS2;RPS29;RPS7;RPS27;RPS4X;RPS24;SNRPE;RPS3;GEMIN4
prerank,SRP-dependent Cotranslational Protein Targeting To Membrane R-HSA-1799339,-0.6038510765454832,-3.0341915890716735,0.0,0.0,0.0,72/106,10.59%,RPS17;RPL23;RPS3A;RPS10;RPL21;RPLP1;RPS5;RPL22;RPS13;RPL9;RPL27;RPS23;RPL5;RPL18;RPL32;RPS6;RPS9;RPL12;RPLP2;RPL30;RPS8;RPS11;RPS28;RPL7;RPL15;RPL11;RPS27A;RPL37A;RPL29;RPS16;RPL36A;RPS14;RPL19;UBA52;RPS15A;RPS12;RPL37;RPL39;RPL34;RPL10A;RPL36;RPS25;RPS20;RPL35A;RPL28;FAU;RPS15;RPL18A;RPL26;RPL31;RPS19;RPSA;RPL27A;RPL8;RPL38;RPL13A;RPS21;RPL41;RPS2;RPS29;RPS7;RPL7A;RPS27;RPS4X;RPL4;RPLP0;RPL3;RPL23A;RPS24;RPL35;RPS3;RPL14
prerank,Major Pathway Of rRNA Processing In Nucleolus And Cytosol R-HSA-6791226,-0.5190336044448167,-2.9345789623682346,0.0,0.0,0.0,84/177,12.07%,EXOSC5;RPS17;RPL23;RPS3A;RPS10;RPL21;RPLP1;RPS5;RPL22;RPS13;RPL9;RPL27;RPS23;RPL5;RPL18;RPL32;RPS6;RPS9;RPL12;RPLP2;RPL30;RPS8;RPS11;RPS28;RPL7;RPL15;RPL11;RPS27A;RPL37A;RPL29;RPS16;RPL36A;RPS14;RPL19;UBA52;RPS15A;RPS12;RPL37;RPL39;RPL34;RPL10A;RPL36;RPS25;RPS20;RPL35A;RPL28;FAU;RPS15;RPL18A;RPL26;RPL31;RPS19;RPSA;RPL27A;FBL;RPL8;RPL38;RPL13A;RPS21;RPL41;RPS2;RPS29;RPS7;RPL7A;RPS27;GNL3;RPS4X;RPL4;RPLP0;WDR3;RPL3;RPL23A;RPS24;WDR43;RPL35;RPS3;DDX47;RPL14;EXOSC8;RPL6;NOL9;RPP40;RPS4Y1;WDR12
prerank,rRNA Processing R-HSA-72312,-0.4969618393918815,-2.8925676462457814,0.0,0.0,0.0,90/196,12.50%,EXOSC5;RPS17;RPL23;RPS3A;RPS10;RPL21;RPLP1;RPS5;RPL22;RPS13;RPL9;RPL27;RPS23;RPL5;TFB1M;RPL18;RPL32;RPS6;RPS9;RPL12;RPLP2;RPL30;RPS8;RPS11;RPS28;RPL7;RPL15;RPL11;RPS27A;RPL37A;RPL29;RPS16;RPL36A;RPS14;RPL19;UBA52;RPS15A;RPS12;RPL37;RPL39;RPL34;RPL10A;RPL36;RPS25;MTERF4;RPS20;RPL35A;RPL28;FAU;RPS15;RPL18A;RPL26;RPL31;RPS19;RPSA;RPL27A;FBL;RPL8;RPL38;RPL13A;RPS21;RPL41;RPS2;RPS29;RPS7;RPL7A;RPS27;GNL3;RPS4X;RPL4;RPLP0;WDR3;RPL3;RPL23A;MRM1;RPS24;WDR43;RPL35;NHP2;RPS3;DDX47;RPL14;EXOSC8;RPL6;NOL9;RPP40;RPS4Y1;WDR12;DIMT1;TRMT10C
prerank,Translation Initiation Complex Formation R-HSA-72649,-0.6283454052161923,-2.8898927406838575,0.0,0.0,0.0,37/57,12.61%,RPS17;RPS3A;RPS10;RPS5;EIF3E;RPS13;RPS23;RPS6;RPS9;RPS8;RPS11;RPS28;RPS27A;RPS16;RPS14;EIF3L;RPS15A;RPS12;EIF2S3;RPS25;RPS20;FAU;PABPC1;RPS15;RPS19;RPSA;RPS21;RPS2;RPS29;RPS7;RPS27;RPS4X;RPS24;RPS3;EIF3H;RPS4Y1;EIF3D
prerank,"mRNA Activation Upon Binding Of Cap-Binding Complex And eIFs, Subsequent Binding To 43S R-HSA-72662",-0.620244695402247,-2.8780452247049597,0.0,0.0,0.0,37/58,12.61%,RPS17;RPS3A;RPS10;RPS5;EIF3E;RPS13;RPS23;RPS6;RPS9;RPS8;RPS11;RPS28;RPS27A;RPS16;RPS14;EIF3L;RPS15A;RPS12;EIF2S3;RPS25;RPS20;FAU;PABPC1;RPS15;RPS19;RPSA;RPS21;RPS2;RPS29;RPS7;RPS27;RPS4X;RPS24;RPS3;EIF3H;RPS4Y1;EIF3D
prerank,rRNA Processing In Nucleus And Cytosol R-HSA-8868773,-0.49551434214964135,-2.824806958976124,0.0,0.0,0.0,86/187,12.46%,EXOSC5;RPS17;RPL23;RPS3A;RPS10;RPL21;RPLP1;RPS5;RPL22;RPS13;RPL9;RPL27;RPS23;RPL5;RPL18;RPL32;RPS6;RPS9;RPL12;RPLP2;RPL30;RPS8;RPS11;RPS28;RPL7;RPL15;RPL11;RPS27A;RPL37A;RPL29;RPS16;RPL36A;RPS14;RPL19;UBA52;RPS15A;RPS12;RPL37;RPL39;RPL34;RPL10A;RPL36;RPS25;RPS20;RPL35A;RPL28;FAU;RPS15;RPL18A;RPL26;RPL31;RPS19;RPSA;RPL27A;FBL;RPL8;RPL38;RPL13A;RPS21;RPL41;RPS2;RPS29;RPS7;RPL7A;RPS27;GNL3;RPS4X;RPL4;RPLP0;WDR3;RPL3;RPL23A;RPS24;WDR43;RPL35;NHP2;RPS3;DDX47;RPL14;EXOSC8;RPL6;NOL9;RPP40;RPS4Y1;WDR12;DIMT1
prerank,Ribosomal Scanning And Start Codon Recognition R-HSA-72702,-0.6054269748948874,-2.8002498544155814,0.0,0.0,0.0,36/57,12.61%,RPS17;RPS3A;RPS10;RPS5;EIF3E;RPS13;RPS23;RPS6;RPS9;RPS8;RPS11;RPS28;RPS27A;RPS16;RPS14;EIF3L;RPS15A;RPS12;EIF2S3;RPS25;RPS20;FAU;RPS15;RPS19;RPSA;RPS21;RPS2;RPS29;RPS7;RPS27;RPS4X;RPS24;RPS3;EIF3H;RPS4Y1;EIF3D
prerank,Cellular Response To Starvation R-HSA-9711097,-0.504656335787193,-2.7933837922849465,0.0,0.0,0.0,78/149,10.70%,RPS17;RPL23;RPS3A;RPS10;RPL21;RPLP1;RPS5;RPL22;RPS13;RPL9;ATP6V1E2;RPL27;RPS23;RPL5;RPL18;RPL32;RPS6;RPS9;RPL12;RPLP2;RPL30;RPS8;RPS11;RPS28;RPL7;RPL15;RPL11;RPS27A;RPL37A;RPL29;RPS16;RPL36A;RPS14;RPL19;UBA52;RPS15A;RPS12;RPL37;ATP6V0E2;RPL39;RPL34;EIF2S3;RPL10A;RPL36;RPS25;RPS20;RPL35A;RPL28;FAU;RPS15;RPL18A;IMPACT;RPL26;RPL31;RPS19;RPSA;RPL27A;RPL8;RPL38;RPL13A;RPS21;RPL41;RPS2;RPS29;RPS7;RPL7A;RPS27;RPS4X;ATP6V1G1;RPL4;RPLP0;RPL3;RPL23A;RPS24;RPL35;RPS3;RPL14;ATP6V1G3
prerank,Influenza Infection R-HSA-168255,-0.4774665622844579,-2.671866201529617,0.0,0.0,0.0,73/152,9.96%,RPS17;RPL23;RPS3A;RPS10;RPL21;RPLP1;RPS5;RPL22;RPS13;RPL9;RPL27;RPS23;RPL5;RPL18;RPL32;RPS6;RPS9;RPL12;RPLP2;RPL30;RPS8;RPS11;RPS28;RPL7;RPL15;RPL11;RPS27A;RPL37A;RPL29;RPS16;RPL36A;RPS14;RPL19;UBA52;RPS15A;RPS12;RPL37;RPL39;RPL34;RPL10A;RPL36;RPS25;RPS20;RPL35A;RPL28;FAU;RPS15;RPL18A;RPL26;RPL31;RPS19;RPSA;RPL27A;RPL8;RPL38;RPL13A;RPS21;RPL41;RPS2;RPS29;RPS7;RPL7A;RPS27;GNL3;RPS4X;RPL4;RPLP0;RPL3;RPL23A;RPS24;RPL35;NUP43;RPS3
prerank,Translation R-HSA-72766,-0.3889750917699666,-2.3671320023852833,0.0,4.8386056213844866e-05,0.003,93/261,9.53%,RPS17;EEF1G;EEF1B2;N6AMT1;GSPT2;RPL23;RPS3A;RPS10;RPL21;RPLP1;RPS5;MRPS25;RPL22;EIF3E;RPS13;RPL9;RPL27;RPS23;MRPS33;RPL5;RPL18;RPL32;RPS6;RPS9;RPL12;RPLP2;RPL30;RPS8;RPS11;RPS28;RPL7;RPL15;RPL11;RPS27A;RPL37A;RPL29;RPS16;RPL36A;RPS14;EIF3L;RPL19;UBA52;RPS15A;RPS12;RPL37;RPL39;RPL34;EIF2S3;RPL10A;RPL36;RPS25;RPS20;RPL35A;MRRF;RPL28;FAU;PABPC1;RPS15;EEF1A1;RPL18A;MRPS27;RPL26;RPL31;RPS19;MRPS18B;RPSA;RPL27A;RPL8;RPL38;RPL13A;MRPS21;RPS21;RPL41;RPS2;RPS29;RPS7;RPL7A;RPS27;FARSB;RPS4X;RPL4;RPLP0;RPL3;MRPL57;RPL23A;MRPL53;AIMP1;RPS24;MRPL45;PPA1;EEF1D;RPL35;OXA1L
prerank,Regulation Of Expression Of SLITs And ROBOs R-HSA-9010553,-0.42510984193208523,-2.3222039751212256,0.0,0.00010871928680147858,0.007,76/158,10.03%,RPS17;GSPT2;RPL23;RPS3A;RPS10;RPL21;RPLP1;RPS5;RPL22;RPS13;RPL9;RPL27;RPS23;RPL5;RPL18;RPL32;RPS6;RPS9;RPL12;RPLP2;RPL30;RPS8;RPS11;RPS28;RPL7;RPL15;RPL11;RPS27A;RPL37A;RPL29;RPS16;RPL36A;RPS14;RPL19;UBA52;RPS15A;RPS12;RPL37;RPL39;RPL34;ROBO1;RPL10A;RPL36;RPS25;RPS20;RPL35A;RPL28;FAU;PABPC1;RPS15;RPL18A;RPL26;RPL31;RPS19;RPSA;RPL27A;RPL8;RPL38;RPL13A;RPS21;RPL41;RPS2;RPS29;RPS7;PSMB11;RPL7A;RPS27;RPS4X;RPL4;RPLP0;RPL3;RPL23A;RPS24;RPL35;RPS3;ROBO3
prerank,ER-Phagosome Pathway R-HSA-1236974,0.5971028006548276,2.295369905796248,0.0,0.0,0.0,53/86,20.21%,UBC;PSMD11;PSMA7;B2M;PSMA3;PSMB9;HLA-A;PSMB3;HLA-B;HMGB1;HLA-C;VAMP8;PSMC3;PSMD2;SEC61B;CALR;HLA-E;PSME3;S100A8;PSME1;PSMA5;PDIA3;PSMC2;S100A9;PSMD12;PSMC4;PSMB2;PSMA6;HLA-F;MYD88;PSMD7;PSMD8;PSMD6;TAPBP;PSMB6;PSMB1;CHUK;PSMB8;PSMD4;TIRAP;PSMB4;UBB;PSME2;NDUFA2;SEM1;IKBKB;PSMB10;PSMD14;SEC61A1;STX4;IKBKG;PSMA4;PSMC6
prerank,Golgi-to-ER Retrograde Transport R-HSA-8856688,0.5732619431018852,2.2738635050827454,0.0,0.0,0.0,72/106,32.03%,KIF1B;CAPZA1;RAB18;KIF21A;KIF19;KIF5B;PAFAH1B1;DYNC1I2;DYNLL1;KIF3A;KIF21B;KIF13B;ARCN1;DYNC1LI1;COPB1;DCTN1;DCTN2;ARF5;COPE;COPA;DYNC1LI2;TMED9;SURF4;KIFC2;COPB2;DCTN5;DYNC1H1;TMED2;NAPG;ARF3;PTGES2;KIF3C;DCTN3;RAB6A;ACTR1A;RAB1B;ARFGAP3;KDELR2;CAPZB;ARFGAP2;NSF;COPZ2;ACTR10;ZW10;ARF4;RAB3GAP2;KIFAP3;DYNC1I1;COPZ1;RAB1A;PAFAH1B2;KIF1C;UBE2Z;KIF3B;CAPZA2;COPG1;BICD2;DYNLL2;DCTN4;ARFGAP1;KLC1;KIF22;KDELR1;CENPE;AGPAT3;TMED7;BNIP1;GALNT1;RACGAP1;KIF2A;RAB6B;KIF26A
prerank,ER To Golgi Anterograde Transport R-HSA-199977,0.5596029624871348,2.236662341404004,0.0,0.0,0.0,83/128,27.65%,ANKRD28;CAPZA1;SPTB;F8;DYNC1I2;DYNLL1;USO1;ARCN1;DYNC1LI1;COPB1;DCTN1;DCTN2;ARF5;COPE;COPA;DYNC1LI2;TMED9;TRAPPC4;COPB2;SEC24A;TRAPPC1;DCTN5;DYNC1H1;GOLGB1;LMAN2;CTSC;TRAPPC10;SPTBN5;TMED2;SAR1B;NAPG;COG6;ARF3;PTGES2;SEC22C;DCTN3;TMEM115;SEC23A;SCFD1;MIA3;ACTR1A;RAB1B;ARFGAP3;KDELR2;CAPZB;TFG;ARFGAP2;NSF;COPZ2;LMAN1;ACTR10;ARF4;SEC13;TBC1D20;SEC16A;SEC16B;SPTAN1;TRAPPC2L;DYNC1I1;COG7;COPZ1;RAB1A;GOLGA2;SEC24C;TRAPPC3;TRAPPC2;CAPZA2;COPG1;PPP6R3;PPP6R1;TRAPPC6B;SEC31A;DYNLL2;CSNK1D;DCTN4;PREB;ARFGAP1;LMAN2L;SEC23IP;COG5;TRAPPC9;KDELR1;CD59
